Starting Unit			kB/atom		kB/atom		kB/atom		J/g/K
Ending Unit			erg/g/K		Mbar-cc/g/K	J/g/K		J/mol/K
Element		AMass
83		208.980390	3.978585E+05	0.039786	3.978585E-07	208.980390
84		209.000000	3.978212E+05	0.039782	3.978212E-07	209.000000
85		210.000000	3.959268E+05	0.039593	3.959268E-07	210.000000
86		222.000000	3.745253E+05	0.037453	3.745253E-07	222.000000
87		223.000000	3.728459E+05	0.037285	3.728459E-07	223.000000
88		226.000000	3.678966E+05	0.036790	3.678966E-07	226.000000
89		227.000000	3.662759E+05	0.036628	3.662759E-07	227.000000
90		232.038050	3.583232E+05	0.035832	3.583232E-07	232.038050
91		231.035880	3.598775E+05	0.035988	3.598775E-07	231.035880
92		238.028920	3.493047E+05	0.034930	3.493047E-07	238.028920
93		237.000000	3.508212E+05	0.035082	3.508212E-07	237.000000
94		244.000000	3.407567E+05	0.034076	3.407567E-07	244.000000
95		243.000000	3.421590E+05	0.034216	3.421590E-07	243.000000
96		247.000000	3.366179E+05	0.033662	3.366179E-07	247.000000
97		247.000000	3.366179E+05	0.033662	3.366179E-07	247.000000
98		251.000000	3.312535E+05	0.033125	3.312535E-07	251.000000
99		252.000000	3.299390E+05	0.032994	3.299390E-07	252.000000
100		257.000000	3.235199E+05	0.032352	3.235199E-07	257.000000
101		258.000000	3.222660E+05	0.032227	3.222660E-07	258.000000
102		259.000000	3.210217E+05	0.032102	3.210217E-07	259.000000
103		262.000000	3.173459E+05	0.031735	3.173459E-07	262.000000
104		267.000000	3.114031E+05	0.031140	3.114031E-07	267.000000
105		268.000000	3.102411E+05	0.031024	3.102411E-07	268.000000
106		271.000000	3.068067E+05	0.030681	3.068067E-07	271.000000
107		274.000000	3.034475E+05	0.030345	3.034475E-07	274.000000
108		269.000000	3.090878E+05	0.030909	3.090878E-07	269.000000
109		276.000000	3.012486E+05	0.030125	3.012486E-07	276.000000
110		281.000000	2.958883E+05	0.029589	2.958883E-07	281.000000
111		281.000000	2.958883E+05	0.029589	2.958883E-07	281.000000
112		285.000000	2.917355E+05	0.029174	2.917355E-07	285.000000
113		286.000000	2.907155E+05	0.029072	2.907155E-07	286.000000
114		289.000000	2.876977E+05	0.028770	2.876977E-07	289.000000
115		288.000000	2.886966E+05	0.028870	2.886966E-07	288.000000
116		293.000000	2.837701E+05	0.028377	2.837701E-07	293.000000
117		294.000000	2.828049E+05	0.028280	2.828049E-07	294.000000
118		294.000000	2.828049E+05	0.028280	2.828049E-07	294.000000
